#comment: signals in ppt, that is 2.47e7 molecules cm⁻³. NaNs occur, whenever there where experimental issues or (especially for C2H6S (DMS)) when there was strong crosstalk between two peaks.
localtime,C2H6S,CH4SO,C2H4OS,C2H6OS,CH4O2S,C2H6O2S
2018-05-15T03:00:00,0.0966194323116546,0.018161916104148506,0.029927951210447022,0.0956348894060979,0.01511258773346055,3.237500743143021
2018-05-15T03:30:00,0.0811130193766055,0.011303040936852074,0.030996491330734753,0.12488676044888505,0.02120373769887733,3.4115767576930476
2018-05-15T04:00:00,0.07524375506287895,0.046047363521100976,0.0706993426228226,0.20070931752094306,0.03518982790936079,5.13382866313014
2018-05-15T04:30:00,0.05330571498910989,0.03437182329016402,0.0664419592773677,0.1750916699857132,0.04542074204401262,4.4887004444509655
2018-05-15T05:00:00,NaN,0.03721133656210561,0.05376682993345586,0.15591354086368273,0.021652410510266767,3.877770776435691
2018-05-15T05:30:00,NaN,0.0408278638895124,0.038318350229562204,0.140994389236321,0.0292298098980065,3.8961292134878804
2018-05-15T06:00:00,NaN,0.028703314750135465,0.11405273558393136,0.15845747644002828,0.023422643159667127,3.72722621378556
2018-05-15T06:30:00,NaN,0.02512519030208436,0.06486782931911302,0.07529802230471982,0.01353020407805711,2.262211017680697
2018-05-15T07:00:00,NaN,0.008023927723961525,0.07148514690736738,0.12357018914217693,0.02629315620754034,2.611840824527917
2018-05-15T07:30:00,NaN,0.03517306864906927,0.05157307533940596,0.16559565300159482,0.03518030816110194,3.477958256596593
2018-05-15T08:00:00,NaN,0.04051391239424834,0.08488143151177602,0.1446591775787592,0.03546249567450896,3.8925221559204797
2018-05-15T08:30:00,NaN,0.033353248350836494,0.05652657259925843,0.1633656181221308,0.034769155353117996,3.8089039707728864
2018-05-15T09:00:00,0.08174231671523498,0.0344562398052824,0.09718096934689305,0.15092931872348853,0.03524930595874586,4.432681671627706
2018-05-15T09:30:00,0.1515019540005332,0.03949291726677076,0.0181004293561262,0.17875224696571324,0.0339626640096483,4.373749575564767
2018-05-15T10:00:00,NaN,0.03130384490551242,0.06260664672042264,0.1547384767040509,0.03162081159510526,4.4120076376013575
2018-05-15T10:30:00,0.16808349771573022,0.02367899041350385,0.0960641275777188,0.1545791608825282,0.021867172702916198,5.197417880309821
2018-05-15T11:00:00,0.21717789312020505,0.02939694968068419,0.061892038335219085,0.17932179949660976,0.034506616368683976,6.221744521614747
2018-05-15T11:30:00,0.2728151363576641,0.0251035653002138,0.10107148146952273,0.22744597966396296,0.03744263754014306,6.258602999957713
2018-05-15T12:00:00,0.1782660733192373,0.058271429392165494,0.09806190624511131,0.22852117038613282,0.03452390980727735,7.6731800823430945
2018-05-15T12:30:00,0.12220742642342512,0.017872643989737796,0.11028917263943347,0.21347648264329533,0.03258945263983409,7.6556039445225625
2018-05-15T13:00:00,NaN,0.027583938526763208,0.09700588714975623,0.2488461793380541,0.07330015750629845,6.919866842896319
2018-05-15T13:30:00,0.07464617535337667,0.026278510396959814,0.1146325473157298,0.2147680766483661,0.041256843819381314,6.376184806028683
2018-05-15T14:00:00,NaN,0.02320124093229159,0.10686789188005955,0.2194031884031873,0.050656881585122895,6.433771853305845
2018-05-15T14:30:00,0.05843679252778814,0.035762690913707394,0.18478911527287112,0.26384797499319534,0.03223901106957989,6.020546347128935
2018-05-15T15:00:00,0.1396604313690024,0.024381845160571163,0.2595880217600192,0.24702543216403616,0.046038550395667566,6.215795544491608
2018-05-15T15:30:00,0.13138351972566895,0.025509096113157385,0.2472088518262082,0.2890377780247658,0.07641185047177382,6.2083378527131945
2018-05-15T16:00:00,0.23080845913081086,0.033725519962969866,0.1790022844669479,0.21281186799656743,0.061695416793374716,6.050195159702622
2018-05-15T16:30:00,0.39739641872735193,0.03475657349988858,0.18419593271022133,0.2776439439350635,0.048159661644739095,6.1297926412011625
2018-05-15T17:00:00,0.4327215760760158,0.03813400336858296,0.18260222828008885,0.2790801247406956,0.07350866897313016,6.53890420648094
2018-05-15T17:30:00,0.7947728823283111,0.0162115820772934,0.11458751814379357,0.32296299251659466,0.047267273683536254,7.57137669457378
2018-05-15T18:00:00,0.6181718256146765,0.0295807727977076,0.13311920537850636,0.3115598344598138,0.049306334380637695,7.623161915117125
2018-05-15T18:30:00,0.4877643644086899,0.027829372207153803,0.12195721010261276,0.25938071237634064,0.04761275331072658,7.077871984066472
2018-05-15T19:00:00,0.242308524265208,0.014456151623674612,0.07666792826348304,0.2994325616002345,0.037443073739797446,7.888574715398096
2018-05-15T19:30:00,1.0283542947642608,0.010194471643197455,0.08660455851345104,0.28641279363665456,0.04933732932591036,7.615587113086383
2018-05-15T20:00:00,0.656341149625636,0.026526530380291843,0.0794047152249783,0.2933005838634359,0.045110191061782746,7.783619383953652
2018-05-15T20:30:00,0.5812822931174498,0.010615581133097038,0.09353563558786732,0.28094381721192146,0.030741968818110022,7.7760404231831535
2018-05-15T21:00:00,0.46108815992301055,0.019651215414146526,0.06425112903629128,0.24529144799393313,0.0391067906801297,6.887191394317845
2018-05-15T21:30:00,0.6130997277053346,0.010200016829935866,0.049461021043258606,0.23996274720342123,0.03496298811335345,6.613171339154062
2018-05-15T22:00:00,0.2778623366583288,0.02682023972631347,0.08989514025152158,0.21969948685057827,0.025310205558738606,6.426768219834113
2018-05-15T22:30:00,0.3187589322906915,0.020328761385486487,0.07894280139738889,0.23612112636941995,0.029509383097375063,6.2598192700125335
2018-05-15T23:00:00,0.22547068592297817,0.035595524583255565,0.05648980354201384,0.20756879971187034,0.04994433424265715,5.814070843257477
2018-05-15T23:30:00,NaN,0.013835635149152125,0.07726234564619469,0.24089182391395136,0.022549259671781483,6.17854511092745
2018-05-16T00:00:00,NaN,0.008080638100166548,0.03158137732299871,0.21034758964141606,0.030705445881254796,6.103131688601699
2018-05-16T00:30:00,NaN,0.017831603420490984,0.06843060715834362,0.21546316919691705,0.02686868593744912,6.288111770569562
2018-05-16T01:00:00,NaN,0.02429572664801519,0.027789228067596275,0.22949500693817135,0.009218482403753508,6.4583835907210565
2018-05-16T01:30:00,NaN,0.01752619019089845,0.03716380913879731,0.1912711419798153,0.03609522148528741,5.918798707544271
2018-05-16T02:00:00,0.00933635989322859,0.016086131854440064,0.07848861379709018,0.15981300064533355,0.02655002067544956,5.4137906781312
2018-05-16T02:30:00,0.024186590453664995,0.016623886966988306,0.07628121253862584,0.15544108308874968,0.026849913220444287,4.844724819512582
2018-05-16T03:00:00,NaN,0.017877750251799097,0.0642931264880285,0.15734448330740475,0.01801345275418604,4.470073407518222
2018-05-16T03:30:00,0.007118975885075202,0.021220090629938054,0.054410002734664516,0.16087708541057832,0.024367187666334812,4.517332918490238
2018-05-16T04:00:00,0.0035963693010379718,0.00883968491415753,0.047178601664970066,0.16028964325824305,0.024077534369007576,4.179475860546561
2018-05-16T04:30:00,0.00774117030186413,0.02244242624536579,0.07059986634368254,0.12511692953965495,0.01950348036367497,3.8511166505456518
2018-05-16T05:00:00,NaN,0.01657577301154958,0.06762602360503261,0.17949731373347308,0.015940256272957507,4.046873667784877
2018-05-16T05:30:00,NaN,0.016102828309420395,0.048082641771637256,0.13301155907694284,0.017526392664486707,3.31142150248795
2018-05-16T06:00:00,NaN,0.02753350340506184,0.04245419036503623,0.11998880980517677,0.025061612678594934,3.2160815030202055
2018-05-16T06:30:00,NaN,0.01584303270775103,0.04218424965216787,0.1324719765947475,0.019994494809594247,3.044645086000257
